,open,high,low,close,adj close,volume
2020-09-30,359.78,361.5,351.56,359.83,359.83,498943.0
2020-10-01,359.83,370.45,345.51,352.85,352.85,758349.0
2020-10-02,352.83,354.55,334.24,345.6,345.6,733571.0
2020-10-03,345.6,351.0,343.7,345.95,345.95,303595.0
2020-10-04,345.94,354.45,343.81,352.37,352.37,343932.0
2020-10-05,352.34,356.1,348.54,353.62,353.62,376740.0
2020-10-06,353.63,355.1,336.8,340.75,340.75,640063.0
2020-10-07,340.8,342.85,332.18,341.58,341.58,541928.0
2020-10-08,341.58,353.32,334.21,350.95,350.95,631794.0
2020-10-09,350.94,368.33,347.32,365.02,365.02,650478.0
2020-10-10,365.01,378.4,364.71,370.52,370.52,591005.0
2020-10-11,370.51,377.6,368.87,374.16,374.16,373318.0
2020-10-12,374.17,394.8,365.58,386.51,386.51,844422.0
2020-10-13,386.51,387.75,374.51,381.04,381.04,645141.0
2020-10-14,381.05,387.41,373.13,378.69,378.69,569557.0
2020-10-15,378.69,381.79,369.85,377.64,377.64,634038.0
2020-10-16,377.63,379.83,361.18,365.5,365.5,654029.0
2020-10-17,365.5,370.46,363.36,368.32,368.32,285578.0
2020-10-18,368.31,378.64,367.1,378.11,378.11,323468.0
2020-10-19,378.12,384.32,372.5,379.3,379.3,577252.0
2020-10-20,379.3,380.73,365.27,368.52,368.52,617309.0
2020-10-21,368.53,401.49,367.74,390.38,390.38,1221663.0
2020-10-22,390.31,420.73,390.21,413.98,413.98,1095897.0
2020-10-23,413.94,419.33,401.3,409.11,409.11,727832.0
2020-10-24,409.19,416.66,407.0,412.14,412.14,419236.0
2020-10-25,412.14,417.4,402.5,405.86,405.86,415586.0
2020-10-26,405.85,411.11,382.3,392.52,392.52,895142.0
2020-10-27,392.52,410.25,389.9,403.45,403.45,754261.0
2020-10-28,403.41,409.2,380.52,388.23,388.23,855275.0
2020-10-29,388.22,393.72,380.52,387.13,387.13,573096.0
2020-10-30,387.12,391.97,373.29,382.49,382.49,771750.0
2020-10-31,382.59,394.88,379.9,386.46,386.46,467453.0
2020-11-01,386.44,398.29,384.61,396.67,396.67,438952.0
2020-11-02,396.68,404.5,377.92,383.02,383.02,779968.0
2020-11-03,383.01,390.0,370.23,387.88,387.88,752954.0
2020-11-04,387.88,408.39,376.47,402.49,402.49,1157064.0
2020-11-05,402.5,420.4,396.14,416.69,416.69,1475139.0
2020-11-06,416.73,458.27,414.76,455.91,455.91,1682440.0
2020-11-07,455.91,468.28,424.14,435.21,435.21,1653416.0
2020-11-08,435.2,460.1,431.99,454.3,454.3,840908.0
2020-11-09,454.29,459.1,433.09,444.32,444.32,1099213.0
2020-11-10,444.32,455.0,438.7,450.34,450.34,866872.0
2020-11-11,450.34,476.25,449.28,463.09,463.09,1205782.0
2020-11-12,463.09,470.0,451.2,462.39,462.39,990776.0
2020-11-13,462.48,478.01,457.12,476.43,476.43,976665.0
2020-11-14,476.42,477.47,452.0,460.89,460.89,735252.0
2020-11-15,460.9,462.89,440.19,448.08,448.08,665217.0
2020-11-16,448.07,466.0,445.45,460.55,460.55,812060.0
2020-11-17,460.51,484.88,459.8,482.15,482.15,1151573.0
2020-11-18,482.11,495.31,456.6,478.41,478.41,1477696.0
2020-11-19,478.43,480.75,464.86,471.25,471.25,817418.0
2020-11-20,471.26,514.4,470.65,510.12,510.12,1516361.0
2020-11-21,510.12,553.32,502.82,552.35,552.35,1548851.0
2020-11-22,552.42,580.88,511.28,560.03,560.03,1850317.0
2020-11-23,560.03,610.85,550.12,608.58,608.58,2076008.0
2020-11-24,608.58,623.0,585.0,604.97,604.97,1606450.0
2020-11-25,604.98,606.0,553.83,569.5,569.5,1219440.0
2020-11-26,569.38,577.14,481.0,519.83,519.83,2683460.0
2020-11-27,519.83,530.62,493.72,518.68,518.68,1088064.0
2020-11-28,518.59,547.94,506.59,537.52,537.52,900508.0
2020-11-29,537.5,576.9,530.32,576.3,576.3,855276.0
2020-11-30,576.32,616.85,570.07,616.66,616.66,1501989.0
2020-12-01,616.65,635.7,560.0,585.26,585.26,2163875.0
2020-12-02,585.26,604.93,575.0,596.89,596.89,1069538.0
2020-12-03,596.88,623.44,585.82,615.85,615.85,935687.0
2020-12-04,615.84,620.0,565.82,567.24,567.24,1052452.0
2020-12-05,567.24,597.11,560.88,596.8,596.8,701567.0
2020-12-06,596.82,607.5,583.0,601.54,601.54,602496.0
2020-12-07,601.59,603.15,584.22,591.28,591.28,498329.0
2020-12-08,591.27,595.0,549.22,554.94,554.94,804443.0
2020-12-09,554.92,578.08,530.43,573.09,573.09,997192.0
2020-12-10,573.2,575.7,548.11,558.99,558.99,608414.0
2020-12-11,558.99,560.8,535.5,544.43,544.43,768921.0
2020-12-12,544.46,574.0,543.1,568.04,568.04,573913.0
2020-12-13,568.09,595.0,563.22,590.7,590.7,657794.0
2020-12-14,590.81,591.48,575.6,586.29,586.29,493012.0
2020-12-15,586.29,597.2,578.58,588.64,588.64,569270.0
2020-12-16,588.78,640.0,580.71,637.18,637.18,1185588.0
2020-12-17,637.18,676.25,625.76,642.7,642.7,2006130.0
2020-12-18,642.71,664.61,629.4,653.85,653.85,1000012.0
2020-12-19,653.76,669.95,645.42,658.03,658.03,858803.0
2020-12-20,658.05,661.39,621.01,638.18,638.18,823958.0
2020-12-21,638.1,648.0,595.9,607.58,607.58,843251.0
2020-12-22,607.68,637.73,588.0,636.45,636.45,918851.0
2020-12-23,636.41,638.44,551.28,585.56,585.56,1208807.0
2020-12-24,585.48,615.02,565.43,612.31,612.31,886335.0
2020-12-25,612.31,634.24,604.28,626.82,626.82,798009.0
2020-12-26,626.78,652.91,615.26,637.44,637.44,958585.0
2020-12-27,637.44,717.13,625.0,685.11,685.11,1859968.0
2020-12-28,685.1,748.09,681.04,730.41,730.41,1627154.0
2020-12-29,730.4,740.78,689.2,732.0,732.0,1106876.0
2020-12-30,732.0,758.74,716.62,752.17,752.17,1008574.0
2020-12-31,752.17,755.74,722.0,736.42,736.42,863375.0
2021-01-01,736.42,749.0,714.29,728.91,728.91,675114.0
2021-01-02,728.91,787.69,714.91,774.56,774.56,1352618.0
2021-01-03,774.44,1011.07,768.71,978.28,978.28,2813603.0
2021-01-04,978.33,1162.97,890.0,1041.43,1041.43,4245010.0
2021-01-05,1041.45,1134.6,974.45,1099.56,1099.56,2706995.0
2021-01-06,1100.16,1213.0,1057.26,1208.42,1208.42,2390136.0
2021-01-07,1208.75,1289.0,1131.0,1224.87,1224.87,1972922.0
2021-01-08,1224.86,1273.75,1065.0,1216.93,1216.93,2131172.0
2021-01-09,1216.72,1304.37,1171.36,1276.0,1276.0,1448871.0
2021-01-10,1276.0,1348.33,1170.0,1254.25,1254.25,1951179.0
2021-01-11,1254.24,1260.0,915.0,1087.01,1087.01,4099450.0
2021-01-12,1087.0,1150.02,1006.33,1050.16,1050.16,2302645.0
2021-01-13,1050.36,1137.65,987.48,1129.89,1129.89,1564202.0
2021-01-14,1129.79,1247.55,1086.7,1231.62,1231.62,1555737.0
2021-01-15,1231.89,1256.98,1069.42,1168.53,1168.53,1944038.0
2021-01-16,1168.48,1298.0,1151.77,1227.83,1227.83,1575384.0
2021-01-17,1227.83,1269.02,1165.0,1232.45,1232.45,1317285.0
2021-01-18,1232.5,1260.75,1182.58,1258.45,1258.45,998050.0
2021-01-19,1258.52,1438.3,1251.49,1365.36,1365.36,2278852.0
2021-01-20,1365.36,1407.93,1235.42,1376.99,1376.99,2219137.0
2021-01-21,1376.72,1390.0,1086.0,1110.96,1110.96,2310208.0
2021-01-22,1111.98,1273.79,1042.31,1232.62,1232.62,2020593.0
2021-01-23,1232.61,1272.44,1195.9,1233.6,1233.6,1009545.0
2021-01-24,1233.46,1398.83,1220.0,1392.51,1392.51,1510879.0
2021-01-25,1392.19,1475.0,1293.69,1317.88,1317.88,1885441.0
2021-01-26,1317.6,1378.49,1244.56,1365.97,1365.97,1682923.0
2021-01-27,1366.54,1373.9,1207.0,1239.03,1239.03,2009772.0
2021-01-28,1238.93,1360.0,1217.23,1329.69,1329.69,1365269.0
2021-01-29,1329.44,1436.9,1285.35,1379.5,1379.5,2253963.0
2021-01-30,1379.56,1406.0,1326.41,1378.05,1378.05,1040042.0
2021-01-31,1378.04,1380.74,1281.12,1312.55,1312.55,958704.0
2021-02-01,1312.45,1377.99,1269.99,1374.17,1374.17,1096397.0
2021-02-02,1374.09,1547.9,1360.28,1511.87,1511.87,1944227.0
2021-02-03,1511.93,1669.35,1508.39,1664.49,1664.49,1535869.0
2021-02-04,1664.67,1695.2,1554.44,1595.67,1595.67,1646502.0
2021-02-05,1595.53,1760.49,1591.0,1719.19,1719.19,1194123.0
2021-02-06,1718.95,1743.67,1642.94,1676.35,1676.35,1149808.0
2021-02-07,1676.35,1693.0,1490.46,1611.62,1611.62,1281734.0
2021-02-08,1611.46,1775.57,1563.89,1750.15,1750.15,1339777.0
2021-02-09,1749.68,1821.88,1708.49,1769.13,1769.13,1185071.0
2021-02-10,1769.14,1837.86,1680.0,1740.78,1740.78,1219932.0
2021-02-11,1740.76,1819.0,1703.44,1785.62,1785.62,735079.0
2021-02-12,1785.83,1864.88,1739.88,1840.26,1840.26,909600.0
2021-02-13,1840.24,1871.72,1765.0,1814.96,1814.96,767589.0
2021-02-14,1815.25,1850.0,1784.11,1800.42,1800.42,675261.0
2021-02-15,1800.03,1835.72,1655.67,1779.25,1779.25,1053474.0
2021-02-16,1779.33,1827.28,1724.0,1781.99,1781.99,817493.0
2021-02-17,1781.99,1855.0,1733.01,1849.88,1849.88,795711.0
2021-02-18,1849.7,1950.5,1849.69,1939.61,1939.61,937227.0
2021-02-19,1938.91,1972.82,1891.0,1955.0,1955.0,793404.0
2021-02-20,1955.46,2042.34,1803.14,1913.0,1913.0,1261315.0
2021-02-21,1912.9,1976.31,1883.01,1933.53,1933.53,756568.0
2021-02-22,1933.54,1936.29,1551.0,1777.58,1777.58,1807244.0
2021-02-23,1777.42,1782.39,1355.0,1577.89,1577.89,2547837.0
2021-02-24,1577.79,1712.7,1500.2,1623.39,1623.39,1384388.0
2021-02-25,1623.16,1671.59,1459.16,1481.75,1481.75,1032670.0
2021-02-26,1482.08,1562.25,1400.0,1444.59,1444.59,1355973.0
2021-02-27,1444.56,1529.0,1425.0,1458.13,1458.13,927423.0
2021-02-28,1458.27,1468.75,1293.18,1419.18,1419.18,1410207.0
2021-03-01,1418.67,1572.0,1409.91,1569.86,1569.86,1094695.0
2021-03-02,1570.0,1602.9,1455.52,1486.78,1486.78,1061142.0
2021-03-03,1486.79,1656.94,1475.47,1567.69,1567.69,1054846.0
2021-03-04,1567.68,1624.87,1506.36,1539.23,1539.23,946365.0
2021-03-05,1539.22,1548.96,1441.66,1528.31,1528.31,910786.0
2021-03-06,1528.08,1671.58,1513.03,1650.35,1650.35,1013300.0
2021-03-07,1650.68,1734.16,1630.35,1726.16,1726.16,848470.0
2021-03-08,1726.46,1843.59,1664.96,1833.18,1833.18,1149711.0
2021-03-09,1833.22,1870.77,1798.2,1870.51,1870.51,857229.0
