,open,high,low,close,adj close,volume
2020-09-14,0.00892,0.00926,0.00874,0.00895,0.00895,5260542.0
2020-09-15,0.00895,0.00903,0.00847,0.00857,0.00857,5293448.0
2020-09-16,0.00853,0.00995,0.0084,0.00901,0.00901,19898998.0
2020-09-17,0.00902,0.00939,0.00862,0.00897,0.00897,4824823.0
2020-09-18,0.00902,0.00916,0.0087,0.00879,0.00879,2995131.0
2020-09-19,0.00882,0.0107,0.00869,0.00906,0.00906,40888863.0
2020-09-20,0.00906,0.01028,0.00871,0.00885,0.00885,21154923.0
2020-09-21,0.00889,0.00911,0.00777,0.00799,0.00799,16195404.0
2020-09-22,0.00795,0.0092,0.00775,0.00806,0.00806,27938286.0
2020-09-23,0.00806,0.00816,0.00711,0.00725,0.00725,7561282.0
2020-09-24,0.00726,0.00849,0.00723,0.00798,0.00798,15783198.0
2020-09-25,0.00798,0.00822,0.00773,0.00813,0.00813,10100818.0
2020-09-26,0.00812,0.00843,0.00805,0.00828,0.00828,4130270.0
2020-09-27,0.00829,0.0091,0.00785,0.00806,0.00806,33763648.0
2020-09-28,0.00807,0.0082,0.00779,0.00781,0.00781,8353245.0
2020-09-29,0.00783,0.00849,0.00761,0.00798,0.00798,12437626.0
2020-09-30,0.00792,0.008,0.00776,0.00784,0.00784,3850192.0
2020-10-01,0.00787,0.0082,0.00702,0.00743,0.00743,14902812.0
2020-10-02,0.00733,0.00746,0.00669,0.00708,0.00708,11285941.0
2020-10-03,0.00708,0.0074,0.00701,0.00737,0.00737,4141364.0
2020-10-04,0.00734,0.00834,0.00696,0.00714,0.00714,73847321.0
2020-10-05,0.0072,0.0075,0.00706,0.00734,0.00734,11093286.0
2020-10-06,0.00734,0.00737,0.00638,0.00644,0.00644,11030913.0
2020-10-07,0.00645,0.00667,0.00613,0.00659,0.00659,3811970.0
2020-10-08,0.00651,0.00685,0.00616,0.00675,0.00675,3242054.0
2020-10-09,0.00679,0.0079,0.00665,0.00747,0.00747,26788612.0
2020-10-10,0.00746,0.0081,0.0071,0.00742,0.00742,26791563.0
2020-10-11,0.00754,0.00858,0.00733,0.00762,0.00762,23240352.0
2020-10-12,0.00761,0.00777,0.00715,0.00732,0.00732,13543768.0
2020-10-13,0.00732,0.00761,0.00725,0.00747,0.00747,5474062.0
2020-10-14,0.00747,0.00755,0.00702,0.00713,0.00713,9870374.0
2020-10-15,0.00714,0.0073,0.00666,0.00681,0.00681,7390886.0
2020-10-16,0.00683,0.00687,0.00635,0.00647,0.00647,6603344.0
2020-10-17,0.00651,0.00708,0.00651,0.00672,0.00672,10737677.0
2020-10-18,0.00678,0.00798,0.0067,0.00694,0.00694,15871165.0
2020-10-19,0.00697,0.00697,0.00661,0.0067,0.0067,10773546.0
2020-10-20,0.0067,0.00672,0.00601,0.00631,0.00631,10006449.0
2020-10-21,0.00631,0.00702,0.00626,0.00655,0.00655,10260976.0
2020-10-22,0.00666,0.00729,0.00649,0.00668,0.00668,9123748.0
2020-10-23,0.00671,0.00689,0.00651,0.00665,0.00665,4167850.0
2020-10-24,0.00665,0.00665,0.00639,0.00646,0.00646,9576169.0
2020-10-25,0.00646,0.00665,0.00619,0.00642,0.00642,11601032.0
2020-10-26,0.0064,0.00647,0.006,0.00617,0.00617,5636439.0
2020-10-27,0.00615,0.00617,0.00584,0.006,0.006,6042260.0
2020-10-28,0.006,0.00605,0.00582,0.0059,0.0059,3445316.0
2020-10-29,0.00599,0.006,0.0055,0.00556,0.00556,4238812.0
2020-10-30,0.00551,0.00558,0.00502,0.00538,0.00538,4982010.0
2020-10-31,0.00533,0.00541,0.0052,0.00522,0.00522,3380020.0
